,Year,CountryId,Sector,Exports(tUSD),Imports(tUSD),NetExports(tUSD)
383,2004,FR,Undeclared Products within SITC Rev. 4,406.7,1848.2,-1441.5
384,2004,GA,Ineadible Raw Materials Excluding Fuel,0.0,79.8,-79.8
385,2004,GA,"Mineral Fuels, Lubricants and Related Products",0.0,0.0,0.0
386,2004,GA,Chemical Products and Similar,1.0,0.0,1.0
387,2004,GA,Manufactured Products Classified by Material,241.6,0.0,241.6
388,2004,GA,Machines and Transport Devices,36.9,0.0,36.9
389,2004,GA,Other Finished Products,16.1,0.0,16.1
390,2004,GB,Food and Livestock,11228.7,1927.7,9301.0
391,2004,GB,Drinks and Tobacco,158.9,8952.3,-8793.4
392,2004,GB,Ineadible Raw Materials Excluding Fuel,788.7,1055.3,-266.5999999999999
393,2004,GB,"Mineral Fuels, Lubricants and Related Products",6517.7,872.7,5645.0
394,2004,GB,"Animal and Vegetable Oils, Fats and Waxes",0.7,2.8,-2.0999999999999996
395,2004,GB,Chemical Products and Similar,353.3,38518.8,-38165.5
396,2004,GB,Manufactured Products Classified by Material,54703.1,13730.3,40972.8
397,2004,GB,Machines and Transport Devices,3349.1,82539.3,-79190.2
398,2004,GB,Other Finished Products,4463.1,21892.5,-17429.4
399,2004,GB,Undeclared Products within SITC Rev. 4,723.6,904.1,-180.5
400,2004,GD,Food and Livestock,0.0,3.9,-3.9
401,2004,GD,Other Finished Products,0.0,0.1,-0.1
402,2004,GE,Food and Livestock,839.3,44.4,794.9
403,2004,GE,Ineadible Raw Materials Excluding Fuel,0.0,1415.5,-1415.5
404,2004,GE,Chemical Products and Similar,430.5,5.7,424.8
405,2004,GE,Manufactured Products Classified by Material,0.0,2.3,-2.3
406,2004,GE,Machines and Transport Devices,25.4,0.3,25.099999999999998
407,2004,GE,Other Finished Products,79.8,0.0,79.8
408,2004,GE,Undeclared Products within SITC Rev. 4,101.3,0.0,101.3
409,2004,GF,Food and Livestock,0.0,3.1,-3.1
410,2004,GH,Food and Livestock,0.0,11166.0,-11166.0
411,2004,GH,Ineadible Raw Materials Excluding Fuel,0.0,75.1,-75.1
412,2004,GH,Manufactured Products Classified by Material,62.9,1.3,61.6
413,2004,GH,Machines and Transport Devices,14.7,0.1,14.6
414,2004,GH,Other Finished Products,29.8,1.1,28.7
415,2004,GH,Undeclared Products within SITC Rev. 4,328.5,0.0,328.5
416,2004,GI,Ineadible Raw Materials Excluding Fuel,0.0,29.6,-29.6
417,2004,GI,Manufactured Products Classified by Material,0.0,24.8,-24.8
418,2004,GI,Machines and Transport Devices,0.0,177.1,-177.1
419,2004,GL,"Mineral Fuels, Lubricants and Related Products",0.9,0.0,0.9
420,2004,GL,Other Finished Products,0.0,19.6,-19.6
421,2004,GM,Food and Livestock,0.0,59.3,-59.3
422,2004,GN,Food and Livestock,0.0,718.0,-718.0
423,2004,GN,"Mineral Fuels, Lubricants and Related Products",0.0,0.1,-0.1
424,2004,GN,Chemical Products and Similar,0.0,0.1,-0.1
425,2004,GN,Manufactured Products Classified by Material,0.0,0.7,-0.7
426,2004,GN,Machines and Transport Devices,0.0,62.5,-62.5
427,2004,GN,Other Finished Products,0.0,0.2,-0.2
428,2004,GQ,Chemical Products and Similar,1.1,0.0,1.1
429,2004,GQ,Manufactured Products Classified by Material,213.1,0.0,213.1
430,2004,GQ,Machines and Transport Devices,18.6,0.0,18.6
431,2004,GQ,Other Finished Products,29.4,0.0,29.4
432,2004,GR,Food and Livestock,58378.9,20661.3,37717.600000000006
433,2004,GR,Drinks and Tobacco,5.0,5555.0,-5550.0
434,2004,GR,Ineadible Raw Materials Excluding Fuel,7687.1,5605.7,2081.4000000000005
435,2004,GR,"Mineral Fuels, Lubricants and Related Products",36.0,7762.2,-7726.2
436,2004,GR,"Animal and Vegetable Oils, Fats and Waxes",2036.2,338.5,1697.7
437,2004,GR,Chemical Products and Similar,11753.3,43174.1,-31420.8
438,2004,GR,Manufactured Products Classified by Material,27817.7,82530.4,-54712.7
439,2004,GR,Machines and Transport Devices,3911.4,24525.6,-20614.199999999997
440,2004,GR,Other Finished Products,6784.5,18660.7,-11876.2
441,2004,GR,Undeclared Products within SITC Rev. 4,140.8,341.3,-200.5
442,2004,GS,Machines and Transport Devices,0.0,3.0,-3.0
443,2004,GT,Food and Livestock,0.0,20.9,-20.9
444,2004,GT,Drinks and Tobacco,0.0,102.4,-102.4
445,2004,GT,Ineadible Raw Materials Excluding Fuel,13.9,6.5,7.4
446,2004,GT,Chemical Products and Similar,21.1,63.8,-42.699999999999996
447,2004,GT,Manufactured Products Classified by Material,2.0,10.2,-8.2
448,2004,GT,Machines and Transport Devices,0.0,6.2,-6.2
449,2004,GT,Other Finished Products,0.0,4.8,-4.8
450,2004,GU,Machines and Transport Devices,0.0,18.8,-18.8
451,2004,HK,Ineadible Raw Materials Excluding Fuel,0.0,17.5,-17.5
452,2004,HK,Chemical Products and Similar,1.3,5.2,-3.9000000000000004
453,2004,HK,Manufactured Products Classified by Material,427.0,482.6,-55.60000000000002
454,2004,HK,Machines and Transport Devices,145.3,1403.6,-1258.3
455,2004,HK,Other Finished Products,755.8,2118.8,-1363.0000000000002
456,2004,HK,Undeclared Products within SITC Rev. 4,0.0,0.1,-0.1
457,2004,HN,Food and Livestock,0.0,465.5,-465.5
458,2004,HN,Drinks and Tobacco,0.0,8.4,-8.4
459,2004,HN,Ineadible Raw Materials Excluding Fuel,1.9,0.0,1.9
460,2004,HN,Other Finished Products,0.0,215.1,-215.1
461,2004,HR,Food and Livestock,12281.8,19617.2,-7335.4000000000015
462,2004,HR,Drinks and Tobacco,919.2,9287.1,-8367.9
463,2004,HR,Ineadible Raw Materials Excluding Fuel,5511.4,8073.1,-2561.7000000000007
464,2004,HR,"Mineral Fuels, Lubricants and Related Products",4018.9,45104.7,-41085.799999999996
465,2004,HR,"Animal and Vegetable Oils, Fats and Waxes",12982.2,326.7,12655.5
466,2004,HR,Chemical Products and Similar,13538.9,29043.3,-15504.4
467,2004,HR,Manufactured Products Classified by Material,70171.3,41810.8,28360.5
468,2004,HR,Machines and Transport Devices,16640.4,26935.0,-10294.599999999999
469,2004,HR,Other Finished Products,11297.0,26520.1,-15223.099999999999
470,2004,HR,Undeclared Products within SITC Rev. 4,1263.9,1751.9,-488.0
471,2004,HT,Food and Livestock,0.0,2.9,-2.9
472,2004,HT,Drinks and Tobacco,0.0,129.0,-129.0
473,2004,HT,Chemical Products and Similar,19.2,0.0,19.2
474,2004,HT,Other Finished Products,3.6,2.8,0.8000000000000003
475,2004,HU,Food and Livestock,18335.5,25167.6,-6832.0999999999985
476,2004,HU,Drinks and Tobacco,2572.0,4108.6,-1536.6000000000004
477,2004,HU,Ineadible Raw Materials Excluding Fuel,5990.6,5519.8,470.8000000000002
478,2004,HU,"Mineral Fuels, Lubricants and Related Products",3291.7,34612.7,-31320.999999999996
479,2004,HU,"Animal and Vegetable Oils, Fats and Waxes",390.0,3.3,386.7
480,2004,HU,Chemical Products and Similar,30264.7,74480.4,-44215.7
481,2004,HU,Manufactured Products Classified by Material,37487.3,106071.0,-68583.7
482,2004,HU,Machines and Transport Devices,12564.9,79639.4,-67074.5
483,2004,HU,Other Finished Products,6048.9,27467.1,-21418.199999999997
484,2004,HU,Undeclared Products within SITC Rev. 4,3623.0,169.9,3453.1
485,2004,ID,Food and Livestock,12.3,1839.0,-1826.7
486,2004,ID,Ineadible Raw Materials Excluding Fuel,0.0,2649.4,-2649.4
487,2004,ID,"Animal and Vegetable Oils, Fats and Waxes",0.0,591.7,-591.7
488,2004,ID,Chemical Products and Similar,0.0,4374.6,-4374.6
489,2004,ID,Manufactured Products Classified by Material,0.0,2235.7,-2235.7
490,2004,ID,Machines and Transport Devices,43.9,8084.6,-8040.700000000001
491,2004,ID,Other Finished Products,1601.6,6318.0,-4716.4
492,2004,ID,Undeclared Products within SITC Rev. 4,1000.0,22.3,977.7
493,2004,IE,Food and Livestock,223.9,27971.2,-27747.3
494,2004,IE,Drinks and Tobacco,0.0,204.6,-204.6
495,2004,IE,Ineadible Raw Materials Excluding Fuel,0.0,40.7,-40.7
496,2004,IE,"Mineral Fuels, Lubricants and Related Products",0.0,1.6,-1.6
497,2004,IE,Chemical Products and Similar,0.0,7350.8,-7350.8
498,2004,IE,Manufactured Products Classified by Material,316.4,842.9,-526.5
499,2004,IE,Machines and Transport Devices,881.3,13972.4,-13091.1
500,2004,IE,Other Finished Products,218.8,4328.6,-4109.8
501,2004,IE,Undeclared Products within SITC Rev. 4,3.2,3.1,0.10000000000000009
502,2004,IL,Food and Livestock,36.6,2255.7,-2219.1
503,2004,IL,Ineadible Raw Materials Excluding Fuel,1431.1,628.4,802.6999999999999
504,2004,IL,"Mineral Fuels, Lubricants and Related Products",0.0,25.3,-25.3
505,2004,IL,Chemical Products and Similar,379.9,4733.9,-4354.0
506,2004,IL,Manufactured Products Classified by Material,10570.2,2052.0,8518.2
507,2004,IL,Machines and Transport Devices,117.2,12869.4,-12752.199999999999
508,2004,IL,Other Finished Products,714.8,6186.8,-5472.0
509,2004,IL,Undeclared Products within SITC Rev. 4,8187.3,5122.5,3064.8
510,2004,IN,Food and Livestock,2.0,10307.7,-10305.7
511,2004,IN,Drinks and Tobacco,0.0,630.7,-630.7
512,2004,IN,Ineadible Raw Materials Excluding Fuel,0.0,3419.9,-3419.9
513,2004,IN,"Animal and Vegetable Oils, Fats and Waxes",0.0,87.6,-87.6
514,2004,IN,Chemical Products and Similar,1533.5,17507.3,-15973.8
515,2004,IN,Manufactured Products Classified by Material,73.3,5274.9,-5201.599999999999
516,2004,IN,Machines and Transport Devices,2583.8,5530.6,-2946.8
517,2004,IN,Other Finished Products,0.4,6555.8,-6555.400000000001
518,2004,IN,Undeclared Products within SITC Rev. 4,37.3,154.6,-117.3
519,2004,IO,Machines and Transport Devices,0.0,5.7,-5.7
520,2004,IQ,Food and Livestock,58.6,0.0,58.6
521,2004,IQ,Chemical Products and Similar,1295.5,0.0,1295.5
522,2004,IQ,Manufactured Products Classified by Material,214.4,0.0,214.4
523,2004,IQ,Machines and Transport Devices,979.2,0.0,979.2
524,2004,IQ,Other Finished Products,3226.0,0.2,3225.8
525,2004,IQ,Undeclared Products within SITC Rev. 4,3968.5,0.0,3968.5
526,2004,IR,Food and Livestock,145.2,1876.5,-1731.3
527,2004,IR,Ineadible Raw Materials Excluding Fuel,11.6,3.6,8.0
528,2004,IR,"Mineral Fuels, Lubricants and Related Products",0.0,70.6,-70.6
529,2004,IR,Chemical Products and Similar,1369.8,481.3,888.5
530,2004,IR,Manufactured Products Classified by Material,664.3,2299.1,-1634.8
531,2004,IR,Machines and Transport Devices,3300.6,85.4,3215.2
532,2004,IR,Other Finished Products,137.9,72.7,65.2
533,2004,IR,Undeclared Products within SITC Rev. 4,215.2,2.7,212.5
534,2004,IS,Food and Livestock,9.5,268.7,-259.2
535,2004,IS,Ineadible Raw Materials Excluding Fuel,0.0,131.9,-131.9
536,2004,IS,Chemical Products and Similar,0.0,56.5,-56.5
537,2004,IS,Manufactured Products Classified by Material,37.9,253.9,-216.0
538,2004,IS,Machines and Transport Devices,8.7,138.1,-129.4
539,2004,IS,Other Finished Products,9.8,20.9,-11.099999999999998
540,2004,IT,Food and Livestock,125489.4,26578.7,98910.7
541,2004,IT,Drinks and Tobacco,194.4,6687.2,-6492.8
542,2004,IT,Ineadible Raw Materials Excluding Fuel,27137.2,10164.1,16973.1
543,2004,IT,"Mineral Fuels, Lubricants and Related Products",227.2,10432.8,-10205.599999999999
544,2004,IT,"Animal and Vegetable Oils, Fats and Waxes",1068.8,2012.5,-943.7
545,2004,IT,Chemical Products and Similar,33387.9,109977.5,-76589.6
546,2004,IT,Manufactured Products Classified by Material,106381.8,302404.1,-196022.3
547,2004,IT,Machines and Transport Devices,21787.1,417959.5,-396172.4
548,2004,IT,Other Finished Products,129795.4,164469.0,-34673.600000000006
549,2004,IT,Undeclared Products within SITC Rev. 4,2207.4,14098.6,-11891.2
550,2004,JM,Drinks and Tobacco,0.0,4.4,-4.4
551,2004,JM,Chemical Products and Similar,0.0,0.2,-0.2
552,2004,JM,Other Finished Products,0.0,21.1,-21.1
553,2004,JO,Food and Livestock,1.2,0.0,1.2
554,2004,JO,Chemical Products and Similar,0.0,127.2,-127.2
555,2004,JO,Manufactured Products Classified by Material,193.1,0.0,193.1
556,2004,JO,Machines and Transport Devices,907.6,63.1,844.5
557,2004,JO,Other Finished Products,252.1,2.0,250.1
558,2004,JO,Undeclared Products within SITC Rev. 4,67.5,6.1,61.4
559,2004,JP,Food and Livestock,5.6,36.0,-30.4
560,2004,JP,Ineadible Raw Materials Excluding Fuel,124.4,438.9,-314.5
561,2004,JP,"Mineral Fuels, Lubricants and Related Products",0.0,13.4,-13.4
562,2004,JP,Chemical Products and Similar,9.5,4721.4,-4711.9
563,2004,JP,Manufactured Products Classified by Material,636.5,3845.0,-3208.5
564,2004,JP,Machines and Transport Devices,52.4,102137.9,-102085.5
565,2004,JP,Other Finished Products,40.8,29000.3,-28959.5
566,2004,JP,Undeclared Products within SITC Rev. 4,12.1,881.4,-869.3
567,2004,KE,Food and Livestock,0.0,45.4,-45.4
568,2004,KE,Ineadible Raw Materials Excluding Fuel,0.0,0.6,-0.6
569,2004,KE,Manufactured Products Classified by Material,0.0,1.2,-1.2
570,2004,KE,Machines and Transport Devices,1.3,67.5,-66.2
571,2004,KE,Other Finished Products,0.0,0.3,-0.3
572,2004,KE,Undeclared Products within SITC Rev. 4,12.9,0.0,12.9
573,2004,KG,Food and Livestock,3.4,1433.1,-1429.6999999999998
574,2004,KG,Ineadible Raw Materials Excluding Fuel,4.9,0.0,4.9
575,2004,KG,Machines and Transport Devices,1.2,0.0,1.2
576,2004,KG,Other Finished Products,352.3,69.8,282.5
577,2004,KH,Manufactured Products Classified by Material,4.2,0.1,4.1000000000000005
578,2004,KH,Machines and Transport Devices,0.0,0.0,0.0
579,2004,KH,Other Finished Products,0.0,210.8,-210.8
580,2004,KI,Manufactured Products Classified by Material,1.7,0.0,1.7
581,2004,KI,Other Finished Products,0.0,18.8,-18.8
582,2004,KM,Food and Livestock,0.0,12.5,-12.5
583,2004,KM,Other Finished Products,2.6,0.0,2.6
584,2004,KN,Chemical Products and Similar,27.4,137.8,-110.4
585,2004,KN,Machines and Transport Devices,0.0,5.8,-5.8
586,2004,KN,Other Finished Products,0.0,2.0,-2.0
587,2004,KP,Chemical Products and Similar,0.0,63.6,-63.6
588,2004,KP,Manufactured Products Classified by Material,0.0,1.8,-1.8
589,2004,KP,Machines and Transport Devices,0.0,1472.1,-1472.1
590,2004,KP,Other Finished Products,1.5,24.8,-23.3
591,2004,KR,Food and Livestock,1.2,5.9,-4.7
592,2004,KR,Ineadible Raw Materials Excluding Fuel,0.0,2550.8,-2550.8
593,2004,KR,"Animal and Vegetable Oils, Fats and Waxes",28.1,0.0,28.1
594,2004,KR,Chemical Products and Similar,0.0,19881.6,-19881.6
595,2004,KR,Manufactured Products Classified by Material,412.9,4149.7,-3736.7999999999997
596,2004,KR,Machines and Transport Devices,9.7,74653.2,-74643.5
597,2004,KR,Other Finished Products,43.6,2847.3,-2803.7000000000003
598,2004,KR,Undeclared Products within SITC Rev. 4,19.4,10.1,9.299999999999999
599,2004,KW,Food and Livestock,0.8,0.0,0.8
600,2004,KW,Ineadible Raw Materials Excluding Fuel,32.1,0.0,32.1
601,2004,KW,"Mineral Fuels, Lubricants and Related Products",4.1,0.0,4.1
602,2004,KW,Chemical Products and Similar,27.5,482.8,-455.3
603,2004,KW,Manufactured Products Classified by Material,424.0,39.6,384.4
604,2004,KW,Machines and Transport Devices,304.6,3.6,301.0
605,2004,KW,Other Finished Products,1318.5,1.1,1317.4
606,2004,KW,Undeclared Products within SITC Rev. 4,7135.3,0.7,7134.6
607,2004,KY,"Mineral Fuels, Lubricants and Related Products",3.4,0.0,3.4
608,2004,KZ,Food and Livestock,64.3,13.7,50.599999999999994
609,2004,KZ,Drinks and Tobacco,1.9,0.0,1.9
610,2004,KZ,Ineadible Raw Materials Excluding Fuel,0.4,34.7,-34.300000000000004
611,2004,KZ,"Mineral Fuels, Lubricants and Related Products",0.0,92039.7,-92039.7
612,2004,KZ,Chemical Products and Similar,290.5,19.7,270.8
613,2004,KZ,Manufactured Products Classified by Material,119.0,0.5,118.5
614,2004,KZ,Machines and Transport Devices,526.7,0.1,526.6
615,2004,KZ,Other Finished Products,2.9,9.5,-6.6
616,2004,KZ,Undeclared Products within SITC Rev. 4,34.2,0.0,34.2
617,2004,LA,Food and Livestock,0.0,16.5,-16.5
618,2004,LA,Machines and Transport Devices,0.0,1.6,-1.6
619,2004,LA,Other Finished Products,0.0,68.7,-68.7
620,2004,LB,Food and Livestock,1.8,68.0,-66.2
621,2004,LB,Ineadible Raw Materials Excluding Fuel,133.0,20.7,112.3
622,2004,LB,Chemical Products and Similar,0.0,2.3,-2.3
623,2004,LB,Manufactured Products Classified by Material,1904.6,58.0,1846.6
624,2004,LB,Machines and Transport Devices,28.9,26.0,2.8999999999999986
625,2004,LB,Other Finished Products,30.6,1.5,29.1
626,2004,LI,Food and Livestock,0.0,21.2,-21.2
627,2004,LI,Ineadible Raw Materials Excluding Fuel,0.0,68.4,-68.4
628,2004,LI,"Mineral Fuels, Lubricants and Related Products",0.5,3.6,-3.1
629,2004,LI,Chemical Products and Similar,146.4,602.2,-455.80000000000007
630,2004,LI,Manufactured Products Classified by Material,22.1,55.0,-32.9
631,2004,LI,Machines and Transport Devices,0.0,737.2,-737.2
632,2004,LI,Other Finished Products,657.6,105.4,552.2
633,2004,LK,Food and Livestock,0.0,607.7,-607.7
634,2004,LK,Ineadible Raw Materials Excluding Fuel,0.0,27.3,-27.3
635,2004,LK,Chemical Products and Similar,5.5,61.7,-56.2
636,2004,LK,Manufactured Products Classified by Material,335.2,809.1,-473.90000000000003
637,2004,LK,Machines and Transport Devices,100.2,0.8,99.4
638,2004,LK,Other Finished Products,3.4,415.4,-412.0
639,2004,LK,Undeclared Products within SITC Rev. 4,1268.9,0.0,1268.9
640,2004,LR,Chemical Products and Similar,7.8,0.0,7.8
641,2004,LR,Machines and Transport Devices,0.0,0.2,-0.2
642,2004,LT,Food and Livestock,125.7,348.5,-222.8
643,2004,LT,Ineadible Raw Materials Excluding Fuel,16.4,39.7,-23.300000000000004
644,2004,LT,"Mineral Fuels, Lubricants and Related Products",1.4,275.8,-274.40000000000003
645,2004,LT,Chemical Products and Similar,182.0,552.8,-370.79999999999995
646,2004,LT,Manufactured Products Classified by Material,391.6,63.3,328.3
647,2004,LT,Machines and Transport Devices,197.4,3898.3,-3700.9
648,2004,LT,Other Finished Products,86.7,198.4,-111.7
649,2004,LT,Undeclared Products within SITC Rev. 4,49.9,0.0,49.9
650,2004,LU,Food and Livestock,139.2,11.9,127.29999999999998
651,2004,LU,Ineadible Raw Materials Excluding Fuel,1.6,0.9,0.7000000000000001
652,2004,LU,"Mineral Fuels, Lubricants and Related Products",2.5,0.0,2.5
653,2004,LU,Chemical Products and Similar,0.6,693.6,-693.0
654,2004,LU,Manufactured Products Classified by Material,381.4,2694.6,-2313.2
655,2004,LU,Machines and Transport Devices,174.7,632.6,-457.90000000000003
656,2004,LU,Other Finished Products,62.5,581.8,-519.3
657,2004,LU,Undeclared Products within SITC Rev. 4,3.1,0.0,3.1
658,2004,LV,Food and Livestock,148.9,0.0,148.9
659,2004,LV,Ineadible Raw Materials Excluding Fuel,20.8,0.0,20.8
660,2004,LV,Chemical Products and Similar,121.1,0.0,121.1
661,2004,LV,Manufactured Products Classified by Material,5933.5,0.0,5933.5
662,2004,LV,Machines and Transport Devices,3064.5,70.4,2994.1
663,2004,LV,Other Finished Products,483.5,55.8,427.7
664,2004,LV,Undeclared Products within SITC Rev. 4,0.0,0.0,0.0
665,2004,LY,Ineadible Raw Materials Excluding Fuel,445.4,0.0,445.4
666,2004,LY,Chemical Products and Similar,753.8,0.0,753.8
667,2004,LY,Manufactured Products Classified by Material,1207.4,0.7,1206.7
668,2004,LY,Machines and Transport Devices,1571.5,1.3,1570.2
669,2004,LY,Other Finished Products,376.5,0.1,376.4
670,2004,LY,Undeclared Products within SITC Rev. 4,58.6,2.5,56.1
671,2004,MA,Food and Livestock,412.4,1682.4,-1270.0
672,2004,MA,Ineadible Raw Materials Excluding Fuel,0.0,3.6,-3.6
673,2004,MA,Chemical Products and Similar,27.9,15.2,12.7
674,2004,MA,Manufactured Products Classified by Material,403.3,33.9,369.40000000000003
675,2004,MA,Machines and Transport Devices,36.0,75.9,-39.900000000000006
676,2004,MA,Other Finished Products,327.7,961.7,-634.0
677,2004,MA,Undeclared Products within SITC Rev. 4,0.0,0.3,-0.3
678,2004,MC,Ineadible Raw Materials Excluding Fuel,0.0,0.8,-0.8
679,2004,MC,"Mineral Fuels, Lubricants and Related Products",3.8,0.0,3.8
680,2004,MC,Chemical Products and Similar,0.0,25.6,-25.6
681,2004,MC,Manufactured Products Classified by Material,23.9,23.6,0.29999999999999716
682,2004,MC,Machines and Transport Devices,1.3,161.2,-159.89999999999998
683,2004,MC,Other Finished Products,0.1,118.7,-118.60000000000001
684,2004,MD,Food and Livestock,89.3,331.2,-241.89999999999998
685,2004,MD,Ineadible Raw Materials Excluding Fuel,261.9,0.0,261.9
686,2004,MD,Chemical Products and Similar,406.3,25.0,381.3
687,2004,MD,Manufactured Products Classified by Material,366.2,1382.3,-1016.0999999999999
